quiz_title,category,tags,question_text,options,correct_answer,difficulty_levels
"Kotlin Programming Quiz: Null Safety, Coroutines & Modern Android",Programming,"kotlin,null-safety,coroutines,android","A Java method is declared as `public String process(List items)`. When calling this method from Kotlin, what type does the compiler infer for the return value?","[""String (non-null guaranteed)"", ""String? (always nullable)"", ""String! (platform type — nullability unknown)"", ""Any (erased to the Kotlin root type)""]",String! (platform type — nullability unknown),"[""hard""]"
Python Generators & Concurrency,Python,python,"What is the output of this code? ```python with open('test.txt', 'w') as f: f.write('hello') f.write('world') with open('test.txt', 'r') as f: print(repr(f.read())) ```","[""'hello world'"", ""'hello\\nworld'"", ""'helloworld'"", ""'hello\\nworld\\n'""]",'helloworld',"[""medium""]"
Python Generators & Concurrency,Python,python,"Which `pathlib.Path` method call correctly reads a file, strips whitespace, and splits into lines — all in one expression?","[""Path('f.txt').read_text().strip().splitlines()"", ""Path('f.txt').read_lines()"", ""Path('f.txt').open().readlines()"", ""Path('f.txt').read_text().strip().split('\\n')""]",Path('f.txt').read_text().strip().split('\n'),"[""expert""]"
Python Generators & Concurrency,Python,python,"When using `json.dumps()` on a Python object containing a `datetime`, what happens by default? ```python import json from datetime import datetime data = {'created': datetime.now(), 'name': 'test'} result = json.dumps(data) ```","[""It converts the datetime to an ISO format string automatically"", ""It converts the datetime to a Unix timestamp float"", ""It silently skips the datetime field and serializes only 'name'"", ""It raises TypeError: Object of type datetime is not JSON serializable""]",It raises TypeError: Object of type datetime is not JSON serializable,"[""medium""]"
Python Generators & Concurrency,Python,python,"What is the output of this CSV-reading code? ```python import csv from io import StringIO data = 'name,age\n""Smith, John"",30\nJane,25' reader = csv.DictReader(StringIO(data)) rows = list(reader) print(rows[0]['name'], rows[0]['age']) ```","[""Smith, John 30"", ""Smith 30"", ""\""Smith, John\"" 30"", ""It raises a csv.Error due to the comma inside the field""]","Smith, John 30","[""hard""]"
Python Generators & Concurrency,Python,python,"What does `open('file.txt', 'x')` do differently from `open('file.txt', 'w')`?","[""Mode 'x' raises FileExistsError if the file already exists, preventing overwrite"", ""Mode 'x' creates a temporary file that's deleted when closed"", ""Mode 'x' exclusively creates the file, failing if it exists; 'w' silently overwrites"", ""Mode 'x' opens the file in binary mode while 'w' opens in text mode""]","Mode 'x' exclusively creates the file, failing if it exists; 'w' silently overwrites","[""hard""]"
Python Generators & Concurrency,Python,python,What is the output of this code? ```python from collections import Counter c = Counter('abracadabra') print(c.most_common(3)) ```,"[""[('a', 5), ('b', 2), ('r', 2)]"", ""{'a': 5, 'b': 2, 'r': 2}"", ""[('a', 5), ('r', 2), ('b', 2)]"", ""[('a', 5), ('b', 2), ('c', 1)]""]","[('a', 5), ('b', 2), ('r', 2)]","[""medium""]"
Python Generators & Concurrency,Python,python,"What is the output of this code? ```python from collections import defaultdict d = defaultdict(list) for key, val in [('a', 1), ('b', 2), ('a', 3), ('b', 4)]: d[key].append(val) print(dict(d)) print(d['c']) ```","[""{'a': [1, 3], 'b': [2, 4]} then KeyError"", ""{'a': [1, 3], 'b': [2, 4]} then []"", ""{'a': 3, 'b': 4} then []"", ""{'a': [1, 3], 'b': [2, 4]} then None""]","{'a': [1, 3], 'b': [2, 4]} then []","[""hard""]"
Python Generators & Concurrency,Python,python,Which statement about `collections.deque` vs `list` is correct for large sequences?,"[""deque has O(1) append/pop on both ends; list has O(n) for left-end operations"", ""list is faster than deque for all operations because it uses contiguous memory"", ""deque supports O(1) appendleft/popleft while list's insert(0,x)/pop(0) are O(n)"", ""deque and list have identical performance characteristics for append and pop""]","deque supports O(1) appendleft/popleft while list's insert(0,x)/pop(0) are O(n)","[""hard""]"
Python Generators & Concurrency,Python,python,"What is the output of this code? ```python from collections import namedtuple Point = namedtuple('Point', ['x', 'y']) p = Point(3, 4) print(p._replace(x=10)) print(p) ```","[""Point(x=10, y=4) then Point(x=10, y=4)"", ""Point(x=10, y=4) then Point(x=3, y=4)"", ""It raises AttributeError because namedtuples are immutable"", ""Point(x=10, y=4)\\nPoint(x=3, y=4)""]","Point(x=10, y=4)\nPoint(x=3, y=4)","[""hard""]"
Python Generators & Concurrency,Python,python,"What is the output of this code using `Counter` arithmetic? ```python from collections import Counter a = Counter(x=4, y=2, z=-1) b = Counter(x=1, y=5) result = a - b print(result) ```","[""Counter({'x': 3, 'y': -3, 'z': -1})"", ""Counter({'x': 3})"", ""Counter({'x': 3, 'z': -1})"", ""Counter({'x': 3, 'y': 0, 'z': -1})""]",Counter({'x': 3}),"[""expert""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics",What happens when a `std::unique_ptr` is assigned to another `unique_ptr`? ```cpp auto p1 = std::make_unique(42); auto p2 = p1; ```,"[""p2 gets a copy of the integer, and both pointers are valid"", ""Compilation error — unique_ptr cannot be copied, you must use std::move"", ""p1 becomes null and p2 takes ownership automatically"", ""Both p1 and p2 share ownership like shared_ptr""]","Compilation error — unique_ptr cannot be copied, you must use std::move","[""medium""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics",When would you use `std::weak_ptr` instead of `std::shared_ptr`?,"[""When you need faster access than shared_ptr provides"", ""When you want to observe a shared resource without keeping it alive — breaking circular references"", ""When you need thread-safe access that shared_ptr doesn't provide"", ""When you want automatic conversion between raw pointers and smart pointers""]",When you want to observe a shared resource without keeping it alive — breaking circular references,"[""hard""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics","What does `std::move` actually do? ```cpp std::string s1 = ""hello""; std::string s2 = std::move(s1); ```","[""It physically moves the bytes of s1 to s2's memory location"", ""It swaps the contents of s1 and s2"", ""It casts s1 to an rvalue reference, enabling the move constructor to steal its resources"", ""It creates a deep copy but marks s1 as invalid for the compiler""]","It casts s1 to an rvalue reference, enabling the move constructor to steal its resources","[""hard""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics","What does this lambda capture? ```cpp int x = 10; int y = 20; auto fn = [x, &y]() mutable { x += 1; y += 1; return x + y; }; ```","[""Both x and y are captured by value — mutable allows modifying the copies"", ""x is captured by value (copy), y by reference; mutable allows modifying the copy of x"", ""Both are captured by reference — the brackets specify read vs write access"", ""x is captured by reference and y by value — the & means y is const""]","x is captured by value (copy), y by reference; mutable allows modifying the copy of x","[""medium""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics",What does `auto` deduce in each case? ```cpp auto a = 42; // Case 1 auto b = 42.0; // Case 2 const auto& c = a; // Case 3 auto&& d = 42; // Case 4 ```,"[""int, double, const int&, int&& (rvalue reference to the temporary)"", ""int, float, int&, int& (all lvalue references)"", ""long, double, const long&, long (auto always picks the largest type)"", ""int, double, const int, int (references are stripped by auto)""]","int, double, const int&, int&& (rvalue reference to the temporary)","[""medium""]"
Modern C++ (C++11/14/17/20),Programming,"cpp,modern-cpp,smart-pointers,move-semantics","What advantage does range-based for have over traditional indexing here? ```cpp std::vector names = {""Alice"", ""Bob"", ""Charlie""}; for (const auto& name : names) { std::cout << name << ""\n""; } ```","[""It forces the container to be sorted before iteration"", ""It runs the loop body in parallel across multiple threads"", ""It avoids off-by-one errors, prevents copies with const auto&, and works with any iterable"", ""It is faster because it uses pointer arithmetic internally instead of iterators""]","It avoids off-by-one errors, prevents copies with const auto&, and works with any iterable","[""easy""]"
